序号,岗位类别,岗位名称,薪酬,地点,学历要求,经验要求,企业名称,企业规模,所属地域,所属行业,岗位职责,岗位要求
39,算法工程师,DSP工程师 (dsp算法&无线通信）3个城市选择 南京成都上海,70-100k,南京-雨花台区,3-5年-统招本科-DSP-软件开发-D语言,3-5年-统招本科-DSP-软件开发-D语言,某上海电子/半导体/集成电路公司,电子/半导体/集成电路-A轮-50-99人,南京-雨花台区,电子/半导体/集成电路-A轮-50-99人,"职位描述：
职位描述：
1、负责DSP平台开发与维护；
2、负责通信加速器、射频驱动开发与调试；
3、负责无线通信系统物理层算法实现及定点化性能调优；
4、分析和解决物理层相关问题，对技术问题的解决进度和质量负责；
5、负责项目各阶段文档的编写，包括软件需求文档、软件设计文档和测试文档等。
","任职要求：
1、无线通信相关专业本科及以上学历，3年以上工作经验。
2、熟悉至少一项无线通信系统协议（WIFI / LTE / WCDMA）L1技术
3、至少使用过一款DSP，有CEVA DSP开发经验者优先。
4、能熟练使用C或汇编从事DSP软件开发，具备vector-C编程经验者优先
5、能熟练使用matlab进行数据分析
6、经验上要做过卫星通信
地点：
浦东新区龙东大道3000号张江集电港5号楼802室
成都市武侯区武侯大道顺江段77号汇点广场1座1115-1116室
江苏省南京市雨花台区雨花街道明城大道与金阳东街交叉口证大喜玛拉雅中心K座1102"
40,算法工程师,嵌入式软件开发专家（DSP算法）,50-80k·15薪,上海-徐汇区,5-10年-统招本科-DSP-控制算法-OBC,5-10年-统招本科-DSP-控制算法-OBC,某大型知名新能源汽车公司,新能源汽车-A轮-10000人以上,上海-徐汇区,新能源汽车-A轮-10000人以上,"充电算法专家（P8-P10）

工作职责：
1、负责OBC/DCDC产品功率主拓扑控制算法方案设计、模型仿真、环路设计及风险评估。
2、负责OBC/DCDC产品算法软件控制芯片选型、软件架构搭建、软件底层配置及调试实现功能指标。
3、负责配合功能安全方案制定，功能安全需求分析、安全架构设计、功能安全目标编码实现。
4、负责客户需求分析、软件问题汇总及上报，确保软件开发进度按时完成；
5、负责算法软件开发体系搭建、过程文档编写，确保质量阈点评审通过。
","任职要求：
1、5年及以上电源算法软件开发经验，自动化、电气自动化、电力电子、计算机等专业；
2、掌握主功率拓扑和各电路工作原理，熟悉OBC和DCDC产品特性及功能安全要求；
3、精通C/C++语言，熟悉TI、PIC等主流DSP控制芯片；
4、掌握控制算法环路设计方法及稳定性分析方法，具备电源调试经验；
5、熟悉Matlab/simulink、Simplis、PSIM等一种建模仿真软件；
6、具备车载电源产品量产开发经验，了解汽车软件开发流程。"
41,算法工程师,DSP算法工程师,20-30k,深圳-南山区,1-3年-统招本科-图像处理-dsp开发,1-3年-统招本科-图像处理-dsp开发,视熙科技,电子/半导体/集成电路-A轮-100-499人,深圳-南山区,电子/半导体/集成电路-A轮-100-499人,"职责描述：
1、负责Matlab/Visual Studio/Python算法到嵌入式平台的移植与优化。
2、协助算法工程师在ARM/DSP/NPU/GPU等嵌入式平台上进行算法原型验证与优化。
3、负责算法在硬件加速核上的软件设计。

","任职要求：
1、有图像处理、计算机视觉、电子，通信、嵌入式开发等相关专业的本科学历，3年以上工作经验（硕士1年）。
2、具备图像处理核计算机视觉相关领域的理论知识，熟悉c/c++、openCV。
3、了解特定平台的指令集，如NEON。能够使用SIMD指令进行算法移植和优化，有矢量编程经验优先。
4、熟悉CEVA、Cadence、Qualcomm、TI等至少一种DSP架构，并至少有过一种以上DSP开发经验。
5、有DSP汇编语言开发经验优先。
６、有计算机视觉，双目立体匹配/TOF/结构光，三维重建等经验优先。"
42,算法工程师,高级DSP算法工程师（车电能源互联技术研究部）,35-45k,深圳-坪山区,5-10年-博士-逆变器-算法开发-控制器,5-10年-博士-逆变器-算法开发-控制器,北京理工大学深圳汽车研究院(电动车辆国家工程实验室深圳研究院),新能源-100-499人,深圳-坪山区,新能源-100-499人,"岗位职责：
1、负责相关电源产品的底层算法开发；
2、负责带领团队完成软件设计开发工作；
3、负责软件调试工作，解决自测或测试相关问题；
4、编写算法设计开发文档；
5、完成部门安排的其它工作。
","任职要求：
1.博士学历，电力电子相关专业；
2.精通TI 6000 多核处理器开发；
3.精通C/C++，熟悉CCS开发环境；
4.良好的自动控制理论基础；熟悉逆变器控制算法，能熟练建模，仿真分析；
5.逻辑思维能力强，善于分析解决问题。"
43,算法工程师,dsp算法工程师,15-40k,北京-海淀区,经验不限-统招本科-图像处理-FFT,经验不限-统招本科-图像处理-FFT,深圳市安信智控科技有限公司,电子/半导体/集成电路-50-99人,北京-海淀区,电子/半导体/集成电路-50-99人,"岗位职责：
（1）自研DSP芯片算法库开发，包括图像处理算法、线性代数库等；
（2）自研芯片应用系统开发与维护；
（3）支持客户开发应用，根据客户反馈优化算法库；
（4）因项目需要交代的其他工作。

","任职资格：
（1）计算机、电子信息、自动化、软件工程等相关专业；
（2）精通C语言和汇编，熟悉C++、python语言，具有良好的代码编写习惯；
（3）熟悉ARMv8架构，有neon编程经验者优先；
（4）熟悉并行处理思想，有TI6678等并行结构芯片开发经验者优先；
（5）熟悉CPU与DSP协同工作，有异构芯片开发经验者优先；
（6）熟悉图像算法、FFT算法、线性代数算法，有相关库开发经验者优先；
（7）有DSP应用系统开发经验者优先。"
44,算法工程师,初级DSP算法软件工程师,13-25k·15薪,西安-高新区,一年以下-本科-逆变器-软件开发-新能源-储能逆变器-储能电池,一年以下-本科-逆变器-软件开发-新能源-储能逆变器-储能电池,浙江艾罗网络能源技术股份有限公司,新能源-500-999人,西安-高新区,新能源-500-999人,"岗位职责：
1.负责逆变器和储能DC/DC的软件开发；
2.负责逆变器和储能产品的软件设计，包含操作系统开发、通信协议开发、驱动程序开发、认证相关代码开发等；
3.负责关键技术问题解决。
","任职资格：
1.电力电子、电力传动、电子信息等专业，本科及以上学历毕业；
2.有过逆变器算法项目的研发或研究经验，有过相关论文或项目输出者优先考虑；
3.掌握实时操作系统的原理机制；有TI C2000、STM32、GD32等MCU使用经验，对底层配置有深入了解者优先考虑；
4.掌握MPPT、孤岛检测、绝缘检测、拉弧检测、漏电流检测、接地故障检测等一种或多种算法；
5. 具备优秀的结构化思维、沟通能力以及团队驱动力。
6. 985、211、双一流院校者优先考虑。"
45,算法工程师,数字信号处理算法工程师,30-50k·14薪,上海-浦东新区,3-5年-本科,3-5年-本科,上海御渡半导体科技有限公司,电子/半导体/集成电路-C轮-100-499人,上海-浦东新区,电子/半导体/集成电路-C轮-100-499人,"职责描述：
1、负责在方案设计初期，根据功能需求明确所需FPGA资源和芯片选型；
2、负责高速ADC和DAC控制及多片同步，SERDES建链，多片FPGA高速通信；
3、精通matlab，负责基带信号处理算法（如内插、抽取、信号检测、调制解调、加窗、相位补偿、位同步、预失真等）仿真、设计以及RTL实现工作；；
4、配合产品其他设计人员进行系统联调以及问题的定位。
5、熟悉通信领域物理层算法优先考虑。

","岗位要求：
1. 通信及相关理工专业本科及以上学历；
2. 本科学历3年以上工作经验，研究生学历2年以上工作经验；
3. 具有扎实的数字信号处理相关专业知识；
4. 熟悉产品设计流程，精通Verilog/VHDL硬件描述语言进行FPGA代码设计和仿真；
5. 具有矢量信号源、频谱分析、通信领域物理层算法相关设计经验者优先
6. 勤奋踏实，学习能力强，个性沉稳，对产品研发设计及调试工作有兴趣，能够独立解决问题，具有良好的团队合作能力。"
46,算法工程师,高级DSP算法工程师,25-40k·14薪,杭州-西湖区,5-10年-本科-软件开发-Modbus,5-10年-本科-软件开发-Modbus,万胜智能,仪器仪表-创业板上市-500-999人,杭州-西湖区,仪器仪表-创业板上市-500-999人,"岗位职责：
1、负责DSP软件构架设计及代码编写调试工作； 需熟悉逆变器，PCS,电源等至少一类以上产品部件的设计工作。
2、负责软件代码编写、故障诊断、控制策略实现。
3、软件规范的制定和代码质量的管控。
4、协同测试工程师完成对软件的测试和标定。
5、负责家庭储能/通讯等功率变换模块的开发工作。
6、解决在应用过程中的各种软件问题，并不断完善系统软件。
7、与第三方供应商合作开发产品，评估验证及产品验收。
","任职资格：
1、计算机、软件工程、电力电子、电子信息工程等理工科相关专业，本科及以上学历，具有3年以上逆变器或储能PCS软件开发相关从业经验优先。
2、熟悉电力电子拓扑架构；环路控制算法，并机算法以及嵌入式系统之间通信的技术。
3、熟悉TI DSP，MCU芯片应用，底层软件和上层应用开发，熟悉软件开发与测试流程，熟悉modbus协议、CAN，RS485、I2C、SPI等通信。
4、精通C语言编程，良好的编程习惯，有Bootloader软件编写的经验。"
47,算法工程师,DSP算法工程师,20-30k·14薪,上海-浦东新区,5-10年-硕士-算法开发,5-10年-硕士-算法开发,微创天籁医疗,生物技术-1-49人,上海-浦东新区,生物技术-1-49人,"职责描述：
1. 产品设计开发中的音频处理算法设计、仿真、验证。
2. 负责电声器件的选型，负责搭建音频处理仿真、验证系统平台。
3. 完成开发阶段算法相关文档编制，对产品型检注册中软件算法相关的技术支持。
4. 对已发布产品的算法升级更新。
5. 其他相关工作。

","任职要求：
1、信号与信息处理、通信工程、无线电、计算机、物理及应用数学等相关专业，5年以上DSP实战经验，硕士学历。
2、熟练使用matlab、C、汇编等开发语言、掌握数字信号处理相关理论。
3、精通音频处理技术，熟练语音降噪、回音消除、VAD、AGC等常用语音算法，有人工智能开发经验优先。
4、养成良好的工作习惯、独立解决问题的能力，有敬业精神、团队合作精神。"
48,算法工程师,DSP算法工程师,18-25k·14薪,无锡-江阴,5-10年-本科-控制算法-算法开发-Matlab,5-10年-本科-控制算法-算法开发-Matlab,某国内咨询服务公司,咨询服务-融资未公开-1-49人,无锡-江阴,咨询服务-融资未公开-1-49人,"岗位职责：
1、根据项目需求开发电力电子嵌入式控制软件，应用于双向变流器、直流变换器；
2、电力电子变换器调制算法、电压电流控制算法等建模、仿真验证
3、基于ARM/DSP/FPGA的嵌入式软件编程，熟悉TouchGFX与Qt_MCU者优先考虑；
4、产品控制策略开发及算法优化；
5、在合理范围内，尝试新的先进技术的应用和研发，不断进行技术创新。
","任职要求：
1、有电力电子、电气工程、自动化、电机控制等相关专业背景的本科以上学历；
2、五年左右电气控制软件开发经验；
3、精通风电/光伏/变频电机等其中一种控制原理，熟悉SVPWM控制；
4、精通变频器、逆变器、APF、SVG、DVR、UPQC、风电变流器控制算法设计；
5、熟练使用CCS5.5以上软件、matlab软件；
6、有风电/光伏控制器、有源谐波/无功补偿设计经验优先；
7、工作认真，动手能力强，沟通能力强，有较强的发现问题、分析并解决问题的能力；
8、强烈的责任感和很好的团队合作精神，具备良好的自学能力，能够承受工作压力。"
49,算法工程师,嵌入式软件开发（DSP算法工程师（APF/逆变器）方向）,10-30k,无锡,1-3年-本科-Matlab,1-3年-本科-Matlab,江苏安科瑞电器制造有限公司,互联网-创业板上市-500-999人,无锡,互联网-创业板上市-500-999人,"职责描述：
1、有电力电子、电气工程、自动化、电机控制等相关专业背景的本科以上学历；
2、一年以上电气控制软件开发经验；
3、精通风电/光伏/变频电机等其中一种控制原理，熟悉SVPWM控制；
4、精通变频器、逆变器、APF、SVG、DVR、UPQC、风电变流器控制算法设计；
5、熟练使用CCS5.5以上软件、matlab软件；
6、有风电/光伏控制器、有源谐波/无功补偿设计经验优先；
7、工作认真，动手能力强，沟通能力强，有较强的发现问题、分析并解决问题的能力；
8、强烈的责任感和很好的团队合作精神，具备良好的自学能力，能够承受工作压力。
","任职要求：
1、根据项目需求开发电力电子嵌入式控制软件，应用于双向变流器、直流变换器；
2、电力电子变换器调制算法、电压电流控制算法等建模、仿真验证
3、基于ARM/DSP/FPGA的嵌入式软件编程，熟悉TouchGFX与Qt_MCU者优先考虑；
4、产品控制策略开发及算法优化；
5、在合理范围内，尝试新的先进技术的应用和研发，不断进行技术创新。"
