序号,岗位类别,岗位名称,薪酬,地点,学历要求,经验要求,企业名称,企业规模,所属地域,所属行业,岗位职责,岗位要求
25,导航技术工程师,SLAM导航算法工程师,25-40k,武汉,3-5年-本科-算法研究-SLAM算法-SA算法-激光雷达-算法开发,3-5年-本科-算法研究-SLAM算法-SA算法-激光雷达-算法开发,某武汉人工智能公司,人工智能-融资未公开-100-499人,武汉,人工智能-融资未公开-100-499人,"工作职责:
1、机器人在室内及室外环境中的地图构建和SLAM算法；
2、使用的传感器包括激光雷达、深度相机、IMU等多传感器融合算法研发；
3、机器人的导航定位、路径规划、地图重建算法；
4、负责SLAM算法的优化，移植和产品化；
5、从事视觉SFM，SLAM，多传感器融合等前沿算法研究和应用开发。
","任职资格:
1、研究生及以上学历，5年以上工作经验或3年以上slam相关经验，计算机、数学、电子通信类相关专业，扎实的数学功底；
2、具备基于二维、三维激光点云的SLAM研发经验；
3、熟悉常用开源激光SLAM项目如：Cartographer、Gmapping等。
4、熟悉ROS，有扎实的SLAM、非线性优化、概率滤波理论基础；
5、具有多传感器融合的机器人slam导航相关经验者优先；
6、能够独立完成基于ROS的机器人控制软件设计者优先；"
26,导航技术工程师,SLAM算法工程师,15-30k,武汉,经验不限-本科-SLAM算法-算法优化-搜索算法,经验不限-本科-SLAM算法-算法优化-搜索算法,某武汉人工智能公司,人工智能-融资未公开-100-499人,武汉,人工智能-融资未公开-100-499人,"工作职责:
1、机器人在室内及室外环境中的地图构建和SLAM算法；
2、使用的传感器包括激光雷达、深度相机、IMU等多传感器融合算法研发；
3、机器人的导航定位、路径规划、地图重建算法；
4、负责SLAM算法的优化，移植和产品化；
5、从事视觉SFM，SLAM，多传感器融合等前沿算法研究和应用开发。
","任职资格:
1、研究生及以上学历，5年以上工作经验或3年以上slam相关经验，计算机、数学、电子通信类相关专业，扎实的数学功底；
2、具备基于二维、三维激光点云的SLAM研发经验；
3、熟悉常用开源激光SLAM项目如：Cartographer、Gmapping等。
4、熟悉ROS，有扎实的SLAM、非线性优化、概率滤波理论基础；
5、具有多传感器融合的机器人slam导航相关经验者优先；
6、能够独立完成基于ROS的机器人控制软件设计者优先；"
27,导航技术工程师,slam算法工程师,20-40k·15薪,苏州-吴中区,3-5年-本科-SLAM算法-定位算法-算法开发-C/C++,3-5年-本科-SLAM算法-定位算法-算法开发-C/C++,广东德尔玛科技股份有限公司,家电-B轮-2000-5000人,苏州-吴中区,家电-B轮-2000-5000人,,
28,导航技术工程师,SLAM导航算法工程师,15-30k,武汉,3-5年-硕士-SLAM算法-算法开发-视觉SFM-ROS-Cartographer-Gmapping,3-5年-硕士-SLAM算法-算法开发-视觉SFM-ROS-Cartographer-Gmapping,某武汉人工智能公司,人工智能-融资未公开-100-499人,武汉,人工智能-融资未公开-100-499人,"工作职责:
1、机器人在室内及室外环境中的地图构建和SLAM算法；
2、使用的传感器包括激光雷达、深度相机、IMU等多传感器融合算法研发；
3、机器人的导航定位、路径规划、地图重建算法；
4、负责SLAM算法的优化，移植和产品化；
5、从事视觉SFM，SLAM，多传感器融合等前沿算法研究和应用开发。
","任职资格:
1、研究生及以上学历，5年以上工作经验或3年以上slam相关经验，计算机、数学、电子通信类相关专业，扎实的数学功底；
2、具备基于二维、三维激光点云的SLAM研发经验；
3、熟悉常用开源激光SLAM项目如：Cartographer、Gmapping等。
4、熟悉ROS，有扎实的SLAM、非线性优化、概率滤波理论基础；
5、具有多传感器融合的机器人slam导航相关经验者优先；
6、能够独立完成基于ROS的机器人控制软件设计者优先；
"
29,导航技术工程师,视觉算法工程师（SLAM）,30-60k,深圳-宝安区,3-5年-本科-机器视觉-图像处理,3-5年-本科-机器视觉-图像处理,松灵机器人(深圳)有限公司,智能硬件-B轮-100-499人,深圳-宝安区,智能硬件-B轮-100-499人,"工作职责
1. 负责研发视觉建图/定位算法，研发多传感器融合SLAM算法，研发多信息源实时定位、状态估计算法，并在混合异构边缘端平台上优化加速 
2.推进深度学习技术在视觉SLAM中的应用，包括视觉SLAM，回环检测，图优化，数值优化等 
3. 负责研究IMU、视觉、激光雷达、TOF等传感器的特性，开发传感器的标定、自标定与联合标定方法并落地产品。
","岗位要求：
1.计算机，自动化，电子工程等相关专业全日制本科及以上学历 
2.熟悉视觉几何，图形学等方面，精通多视图几何、计算机视觉、机器人等基础知识，具有SLAM/SFM/3D视觉等算法研究基础 
3.熟悉视觉SLAM，VIO等视觉SLAM相关算法，熟练使用Eigen、ceres、g2o 等开源库 
4.具有扎实的数学功底，熟悉线性代数、数值分析、概率论、非线性优化、滤波和优化算法、多视图几何等相关理论 
5.熟悉Camera、LiDAR、IMU、GNSS、轮速计等SLAM相关传感器特性，熟悉多传感器标定 6. 熟悉深度学习在SLAM/三维重建/地图等方面的算法和应用 
6.扎实的C/C++功底，熟悉数据结构和设计模式，有代码洁癖者优先 
7.有ACM，RM机器人大赛，计算机奥赛等经历者优先，在机器人或计算机视觉相关领域顶级会议或期刊发表论文者优先。"
30,导航技术工程师,激光SLAM算法工程师,25-40k,北京-海淀区,1-3年-本科-SLAM算法-LOAM-Cartographer,1-3年-本科-SLAM算法-LOAM-Cartographer,北京真机智能科技有限公司,计算机硬件-A轮-50-99人,北京-海淀区,计算机硬件-A轮-50-99人,"岗位职责

基于激光SLAM的自动驾驶地图的构建研发，SLAM核心算法的设计、研究和优化，包括但不限于：
研发基于点云和图像数据的高精度地图自动化建图算法
开发多传感器融合算法，提高建图的精度
设计实现实时定位算法，以及算法定位性能的评估
配合地图和其他团队支持量产项目的集成和调试


","岗位要求

1~3年工作经验，熟悉激光SLAM算法原理，至少精通LOAM.LVIO.IMLS等的一种主流的SLAM开源系统，对至少其中一个框架有过修改的经验；

精通Navigation、岗位职责
基于激光SLAM的自动驾驶地图的构建研发，SLAM核心算法的设计、研究和优化，包括但不限于：
研发基于点云和图像数据的高精度地图自动化建图算法
开发多传感器融合算法，提高建图的精度
设计实现实时定位算法，以及算法定位性能的评估
配合地图和其他团队支持量产项目的集成和调试
"
31,导航技术工程师,高级视觉slam算法工程师,70-100k·14薪,北京,5-10年-硕士-slam-视觉slam,5-10年-硕士-slam-视觉slam,小米集团,互联网-港股上市-10000人以上,北京,互联网-港股上市-10000人以上,"
工作职责：
1 负责多传感器融合slam算法（相机+深度+惯导）的研发。
2 负责单目/多目VIO系统的研发。
3 负责RGBD+惯导的slam算法研发。
4 负责云端视觉重定位算法的研发。


","岗位要求：
1 熟悉视觉SLAM/VIO的算法框架和基础理论；熟悉多传感器融合slam算法框架；熟悉后端优化算法和稠密建图。
2 了解人工的和基于深度学习的特征匹配和位姿估计，了解前端加速算法；前后端融合模块；姿态运动估计算法；有使用GPU/DSP/VPU进行前端加速的经验。
3 快速学习并转化新技术的能力，结合业务需求实现state-of-the-art算法方案。
4 熟悉常用的VIO/RGBD/语义等开源slam框架(ORB-SLAM3/VINS/Kimera等)。
5 熟悉OpenCV、Tensorflow/Pytorch；精通C++、Python
6 在机器人、AR/VR、无人驾驶等领域有slam落地项目经验，或者在CV领域全球顶会发表过slam相关论文者优先。
7 硕士及以上学历，2年以上的slam算法工作经验。
"
32,导航技术工程师,激光slam算法工程师,30-50k,深圳-宝安区,1-3年-本科-SLAM算法-定位算法-算法开发-C++-算法设计-算法研究-算法优化-激光雷达-自动驾驶-滤波算法,1-3年-本科-SLAM算法-定位算法-算法开发-C++-算法设计-算法研究-算法优化-激光雷达-自动驾驶-滤波算法,斯坦德机器人,工业自动化-C轮-100-499人,深圳-宝安区,工业自动化-C轮-100-499人,"● 招聘类型：社招
● 职位名称：激光slam算法工程师
● 工作职责：
1、负责将slam理论落地到应用场景
2、负责激光slam维护与深度升级
3、负责多传感器融合定位算法开发
4、调研当前技术存在问题，参与定制新一代slam算法框架
5、负责紧耦合、因子图等slam理论开发与应用
6、负责lifelong地图管理与升级
● ","任职要求：
1、 熟练运用C++编程
2、熟悉Linux系统
3、熟悉ROS系统
4、了解主流的slam匹配算法
5、了解主流的开源slam框架
6、对slam技术有深入研究并形成独到的见解
7、能够阅读英文文档与定位相关学术论文

特别说明：
1. 法定节假日，双休；
2.五险一金，过节福利，生日福利，下午茶，各种俱乐部和团建活动不定期举行；
3.一堆热爱机器人的小伙伴，平均年龄27岁，扁平化管理，氛围轻松；
4.各种培训，场次众多，成长速度快；
5.弹性工作制，自由安排工作时间；"
33,导航技术工程师,SLAM导航算法工程师,15-30k,武汉-东西湖区,3-5年-硕士-SLAM导航算法工程师-SLAM算法,3-5年-硕士-SLAM导航算法工程师-SLAM算法,某武汉人工智能公司,人工智能-融资未公开-100-499人,武汉-东西湖区,人工智能-融资未公开-100-499人,"工作职责: 1、机器人在室内及室外环境中的地图构建和SLAM算法； 2、使用的传感器包括激光雷达、深度相机、IMU等多传感器融合算法研发； 3、机器人的导航定位、路径规划、地图重建算法； 4、负责SLAM算法的优化，移植和产品化； 5、从事视觉SFM，SLAM，多传感器融合等前沿算法研究和应用开发。 
","任职资格: 1、研究生及以上学历，5年以上工作经验或3年以上slam相关经验，计算机、数学、电子通信类相关专业，扎实的数学功底； 2、具备基于二维、三维激光点云的SLAM研发经验； 3、熟悉常用开源激光SLAM项目如：Cartographer、Gmapping等。 4、熟悉ROS，有扎实的SLAM、非线性优化、概率滤波理论基础； 5、具有多传感器融合的机器人slam导航相关经验者优先； 6、能够独立完成基于ROS的机器人控制软件设计者优先；

"
34,导航技术工程师,SLAM算法工程师,20-30k,上海-青浦区,经验不限-硕士-ROS，SLAM,经验不限-硕士-ROS，SLAM,中国电子科技南湖研究院,专业技术服务-100-499人,上海-青浦区,专业技术服务-100-499人,"岗位职责：
1. 负责视觉相机、激光雷达、IMU等数据的采集、多传感融合标定研究
2. 负责视觉SLAM、激光雷达SLAM算法研究（无人机、无人车上的自主定位与建图）
3. 负责应用SLAM技术在拒止环境下自主定位与建图，以及目标搜寻探索的相关应用落地研究；

（负责多平台Slam实时建图算法落地工作，包括不限于三维环境重构、三维地图拼接、多机Slam协同建图、视觉激光Slam协同建图等；对目标检测跟踪要有所了解）
","任职要求：
• 精通C/C++/Python，掌握多线程编程；熟悉立体视觉、非线性优化、四元数、李群/李代数等基本知识
• 熟悉至少一种SLAM算法的基本原理和代码框架，例如VINS系列、ORB-SLAM、DSO、SVO、MSCKF等
• 熟悉多传感器标定方法，包括多相机外参数标定、相机与IMU空间与时间标定、IMU与智能体外参数标定等；
•熟悉EKF，具有多传感器融合工程化落地经验；
• 有自动驾驶领域或者无人系统领域开发经验者优先

"
